AS_OF_DATE,SKU,TTL_INV_DC,SRP,CHANGED_SRP,WEEKLY_SALES,TTL_INV_LOC,TTL_INT_LOC,DESCR,PARENT_MODEL,PHONE_MODEL,OEM
11/5/2022,4512Q,22,99.99,99.99,0,336,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
11/12/2022,4512Q,14,99.99,99.99,1,327,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
11/19/2022,4512Q,14,99.99,99.99,2,325,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
12/3/2022,4512Q,10,99.99,99.99,2,320,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
12/10/2022,4512Q,2,99.99,99.99,4,315,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
12/17/2022,4512Q,2,99.99,99.99,0,315,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
12/24/2022,4512Q,2,99.99,99.99,4,310,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
12/31/2022,4512Q,0,99.99,99.99,1,309,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
1/7/2023,4512Q,-2,99.99,99.99,0,306,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
1/21/2023,4512Q,-22,99.99,99.99,0,306,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
1/28/2023,4512Q,-22,99.99,99.99,0,304,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
2/4/2023,4512Q,-22,99.99,99.99,1,303,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
2/11/2023,4512Q,-24,99.99,99.99,2,296,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
2/18/2023,4512Q,-30,99.99,99.99,2,290,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
2/25/2023,4512Q,-32,99.99,99.99,0,288,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
3/4/2023,4512Q,-4,99.99,99.99,3,284,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
3/11/2023,4512Q,-2,99.99,99.99,2,282,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
3/18/2023,4512Q,16,99.99,99.99,0,302,4,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
3/25/2023,4512Q,-18,99.99,99.99,1,305,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
4/1/2023,4512Q,0,99.99,99.99,2,304,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
4/8/2023,4512Q,12,99.99,99.99,0,300,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
5/6/2023,4512Q,14,99.99,99.99,0,294,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
5/13/2023,4512Q,14,99.99,99.99,2,295,0,SPK GGL NESTAUDIO WIFI WHT,GOOGLE,WIFI,GGL
10/8/2022,4341Q,17,30,30,0,13,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
10/15/2022,4341Q,17,30,30,0,10,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
10/22/2022,4341Q,17,30,30,0,10,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
10/29/2022,4341Q,17,30,30,0,10,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
11/5/2022,4341Q,17,30,30,0,10,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
11/12/2022,4341Q,16,30,30,1,8,1,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
11/19/2022,4341Q,16,30,30,1,8,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
12/3/2022,4341Q,16,30,30,0,8,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
12/10/2022,4341Q,16,30,30,0,9,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
12/17/2022,4341Q,16,30,30,0,9,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
12/24/2022,4341Q,16,30,30,0,9,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
12/31/2022,4341Q,16,30,30,0,9,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
1/7/2023,4341Q,16,30,30,0,8,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
1/21/2023,4341Q,16,30,30,0,8,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
1/28/2023,4341Q,16,30,30,0,8,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
2/4/2023,4341Q,16,30,30,0,8,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
2/11/2023,4341Q,16,30,30,0,8,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
2/18/2023,4341Q,16,30,30,0,7,0,CHR NVU SMTCHG20W CHARGER BLK,NVU,CHARGER,NVU
10/8/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
10/15/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
10/22/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
10/29/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
11/5/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
11/12/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
11/19/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
12/3/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
12/10/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
12/17/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
12/24/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT, ,RF SWITCH GREEN,VAR
12/31/2022,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
1/7/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
1/21/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
1/28/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
2/4/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
2/11/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
2/18/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
2/25/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
3/4/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
3/11/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
3/18/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
3/25/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
4/1/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
4/8/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
5/6/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
5/13/2023,4892N,0,28.5,28.5,0,0,0,APP VAR RF SW GRN SW GRN WHT,UNASSIGNED,RF SWITCH GREEN,VAR
10/8/2022,4988P,6,49.95,49.95,0,16,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
10/15/2022,4988P,6,49.95,49.95,0,16,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
10/22/2022,4988P,6,49.95,49.95,0,16,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
10/29/2022,4988P,6,49.95,49.95,0,7,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
11/5/2022,4988P,6,49.95,49.95,0,7,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
11/12/2022,4988P,6,49.95,49.95,0,7,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
11/19/2022,4988P,6,49.95,49.95,0,7,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
12/3/2022,4988P,6,49.95,49.95,0,7,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
12/10/2022,4988P,6,49.95,49.95,0,7,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
12/17/2022,4988P,4,49.95,49.95,0,7,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
12/24/2022,4988P,4,49.95,49.95,0,9,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
12/31/2022,4988P,4,49.95,49.95,0,9,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
1/7/2023,4988P,4,49.95,49.95,0,9,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
1/21/2023,4988P,4,49.95,49.95,0,9,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
1/28/2023,4988P,4,49.95,49.95,0,9,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
2/4/2023,4988P,4,49.95,49.95,0,9,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
2/11/2023,4988P,4,49.95,49.95,0,9,0,APP UAG NATOECO SAMWTCH GRN,APL_WATCH,SAMWTCH,UAG
10/8/2022,4015R,1069,49.95,49.95,236,4638,1554,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
10/15/2022,4015R,1355,49.95,49.95,334,5923,196,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
10/22/2022,4015R,3385,49.95,49.95,298,6076,42,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
10/29/2022,4015R,3090,49.95,49.95,337,6726,58,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
11/5/2022,4015R,2744,49.95,49.95,365,6599,44,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
11/12/2022,4015R,2301,49.95,49.95,402,6457,58,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
11/19/2022,4015R,182,49.95,49.95,416,8028,79,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
12/3/2022,4015R,671,49.95,49.95,421,7701,72,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
12/10/2022,4015R,502,49.95,49.95,447,7536,55,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
12/17/2022,4015R,158,49.95,49.95,412,7375,32,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
12/24/2022,4015R,-275,49.95,49.95,448,6876,16,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
12/31/2022,4015R,1187,49.95,49.95,378,6531,30,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
1/7/2023,4015R,1160,49.95,49.95,202,6866,80,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
1/21/2023,4015R,641,49.95,49.95,362,6883,64,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
1/28/2023,4015R,274,49.95,49.95,326,6811,31,HDS HAR VIBE200 WRLS BLK,HARMAN,WRLS,HAR
2/18/2023,4240Q,9125,15,15,80,1418,0,CAS CSM CQ CLEAR IPH 13 CLR,IPH 13,GAMRA,CSM
2/25/2023,4240Q,7538,15,15,83,1323,0,CAS CSM CQ CLEAR IPH 13 CLR,IPH 13,GAMRA,CSM
10/8/2022,4258N,1617,40,40,145,10512,42,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
10/15/2022,4258N,1384,40,40,133,10530,24,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
10/22/2022,4258N,1336,40,40,97,10469,16,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
10/29/2022,4258N,1300,40,40,87,10424,4,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
11/5/2022,4258N,1156,40,40,79,10440,14,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
11/12/2022,4258N,1056,40,40,97,10368,20,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
11/19/2022,4258N,914,40,40,104,10304,24,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
12/3/2022,4258N,744,40,40,108,10188,29,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
12/10/2022,4258N,615,40,40,97,10161,27,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
12/17/2022,4258N,438,40,40,144,10070,48,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
12/24/2022,4258N,283,40,40,151,10090,27,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
12/31/2022,4258N,80,40,40,170,9986,51,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
1/7/2023,4258N,0,40,40,68,9903,7,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
1/21/2023,4258N,877,40,40,112,9615,81,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
1/28/2023,4258N,1301,40,40,97,9983,35,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
2/4/2023,4258N,1487,40,40,91,9955,36,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
2/11/2023,4258N,2036,40,40,115,9947,24,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
2/18/2023,4258N,1453,40,40,125,9905,33,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
2/25/2023,4258N,1500,40,40,119,9871,38,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
3/4/2023,4258N,1349,40,40,136,9842,33,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
3/11/2023,4258N,918,40,40,156,9754,43,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
3/18/2023,4258N,743,40,40,147,9762,31,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
3/25/2023,4258N,596,40,40,134,9770,26,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
4/1/2023,4258N,439,40,40,114,9751,21,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
4/8/2023,4258N,247,40,40,175,9673,32,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
5/6/2023,4258N,977,40,40,160,9582,40,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
5/13/2023,4258N,787,40,40,144,9576,28,CAS SPK PRESIDIO IPH78SE CLR,IPH78SE,IPH6S78,SPK
10/8/2022,4050R,14716,49.99,49.99,515,11607,671,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
10/15/2022,4050R,15680,49.99,49.99,907,11457,38,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
10/22/2022,4050R,16535,49.99,49.99,796,11248,142,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
10/29/2022,4050R,15706,49.99,49.99,720,11259,87,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
11/5/2022,4050R,13195,49.99,49.99,745,12646,189,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
11/12/2022,4050R,12258,49.99,49.99,766,12460,268,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
11/19/2022,4050R,11466,49.99,49.99,601,12514,273,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
12/3/2022,4050R,10166,49.99,49.99,691,12130,134,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
12/10/2022,4050R,9529,49.99,49.99,671,11830,141,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
12/17/2022,4050R,8821,49.99,49.99,853,11435,219,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
12/24/2022,4050R,7445,49.99,49.99,1341,10744,128,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
12/31/2022,4050R,6334,49.99,49.99,1051,10253,390,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
1/7/2023,4050R,5655,49.99,49.99,546,10238,245,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
1/21/2023,4050R,1996,49.99,49.99,703,10997,299,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
1/28/2023,4050R,4643,49.99,49.99,731,10898,289,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
2/4/2023,4050R,5017,49.99,49.99,677,10677,250,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
2/11/2023,4050R,6578,49.99,49.99,606,10943,179,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
2/18/2023,4050R,9889,49.99,49.99,658,10860,190,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
2/25/2023,4050R,9145,49.99,49.99,687,10766,185,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
3/4/2023,4050R,8415,49.99,49.99,699,10599,134,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
3/11/2023,4050R,7640,49.99,49.99,684,10327,159,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
3/18/2023,4050R,6966,49.99,49.99,629,10199,166,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
3/25/2023,4050R,6284,49.99,49.99,676,10105,161,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
4/1/2023,4050R,5051,49.99,49.99,605,10524,162,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
4/8/2023,4050R,6088,49.99,49.99,686,10280,119,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
5/6/2023,4050R,5838,49.99,49.99,529,9620,125,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
5/13/2023,4050R,5066,49.99,49.99,516,9648,123,CHR BKN LGHTBUNDL 20WUSBC WHT,BKN,20WUSBC,BKN
12/24/2022,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK, ,NONE,GTB
12/31/2022,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
1/7/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
1/21/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
1/28/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
2/4/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
2/11/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
2/18/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
2/25/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
3/4/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
3/11/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
3/18/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
3/25/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
4/1/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
4/8/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
5/6/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
5/13/2023,4866R,0,44.99,44.99,0,0,0,APP GTB HRNFAI NONE BLK,UNASSIGNED,NONE,GTB
10/8/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
10/15/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
10/22/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
10/29/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
11/5/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
11/12/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
11/19/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
12/3/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
12/10/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
12/17/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
12/24/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
12/31/2022,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
1/7/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
1/21/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
1/28/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
2/4/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
2/11/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
2/18/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
2/25/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
3/4/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
3/11/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
3/18/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
3/25/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
4/1/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
4/8/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
5/6/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
5/13/2023,4583H,0,10,10,0,0,0,MIS MOT POWR SUPPLY M NVG510,574091-001-00,NVG510,MOT
11/19/2022,4674R,0,299,299,0,0,0,APP RBN SMTGLSWAY SZLG BLK,RBN,SZREG,RBN
10/8/2022,4417R,7426,50,50,121,2279,18,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
10/15/2022,4417R,7186,50,50,100,2338,63,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
10/22/2022,4417R,6972,50,50,119,2423,45,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
10/29/2022,4417R,6831,50,50,82,2424,15,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
11/5/2022,4417R,6656,50,50,93,2493,25,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
11/12/2022,4417R,6438,50,50,73,2472,152,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
11/19/2022,4417R,6294,50,25,67,2646,8,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
12/3/2022,4417R,6174,25,25,87,2563,13,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
12/10/2022,4417R,5245,25,25,101,2488,20,CAS SAM STANDING SMZFLD4 BLK,SMZFLD4,SMZFLD4,SAM
10/8/2022,4895N,0,0,0,0,0,0,APP VAR ELD DRIVE ELD DRIV BLK, ,ELD DRIVER,VAR
10/15/2022,4895N,0,0,0,0,0,0,APP VAR ELD DRIVE ELD DRIV BLK, ,ELD DRIVER,VAR
